order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDA10818,2018-08-09,15:16:03,Lunch,BK,"[('Fries', 1), ('Salad', 6), ('Burger', 1)]",146.2,-37.8055247,144.9410738,0,9.533,15.3753053
ORDI06364,2018-03-08,10:11:49,Breakfast,NS,"[('Cereal', 8), ('Pancake', 8)]",362.0,-37.8149978,144.9720111,0,7.765,12.5663824
ORDB09752,2018-02-07,09:10:59,Breakfast,TP,"[('Eggs', 3), ('Pancake', 4)]",163.0,-37.8134471,144.9501208,0,9.193,11.5653583
ORDZ02673,2018-03-28,10:52:23,Breakfast,NS,"[('Pancake', 8), ('Coffee', 7)]",246.5,-37.8161066,144.972531,0,7.901,12.5560624
ORDJ00460,2018-05-09,12:13:31,Lunch,TP,"[('Steak', 3), ('Burger', 9), ('Salad', 8), ('Fries', 5), ('Chicken', 9)]",899.6,-37.8004482,144.9639417,0,9.699,12.9147551
ORDB00870,2018-04-29,11:53:14,Breakfast,TP,"[('Coffee', 7), ('Eggs', 4)]",140.5,-37.8046318,144.9704802,0,9.58,13.7297343
ORDX10197,2018-09-06,16:06:45,Dinner,BK,"[('Shrimp', 2), ('Fish&Chips', 5), ('Pasta', 7)]",475.5,-37.7998732,144.9541422,0,8.668,15.1945506
ORDB08756,2018-03-29,10:52:23,Breakfast,TP,"[('Coffee', 1), ('Eggs', 7), ('Pancake', 7), ('Cereal', 4)]",415.25,-37.8037493,144.9737097,0,9.75,11.7554482
ORDA02598,2018-01-01,08:00:00,Breakfast,BK,"[('Coffee', 10), ('Pancake', 4), ('Eggs', 5), ('Cereal', 10)]",492.0,-37.8186923,144.9478945,1,9.273,7.3620911
ORDZ05208,2018-10-20,17:38:01,Dinner,NS,"[('Pasta', 9), ('Fish&Chips', 2), ('Shrimp', 1)]",371.5,-37.8083907,144.9781213,0,7.512,15.5180036
ORDY04661,2018-07-14,14:25:21,Lunch,TP,"[('Fries', 4), ('Salad', 5), ('Burger', 2), ('Steak', 7)]",511.0,-37.8171138,144.9534699,0,8.583,6.8675523
ORDK02497,2018-01-10,08:10:08,Breakfast,BK,"[('Coffee', 1), ('Eggs', 6), ('Cereal', 7), ('Pancake', 2)]",335.0,-37.8157407,144.9383195,1,9.966,7.7266582
ORDX08628,2018-11-24,18:49:00,Dinner,BK,"[('Fish&Chips', 1), ('Shrimp', 8), ('Pasta', 7)]",659.5,-37.8041928,144.9585999,0,7.909,17.1969905
ORDB01600,2018-08-01,15:05:54,Lunch,TP,"[('Burger', 10), ('Steak', 5), ('Fries', 7), ('Chicken', 7), ('Salad', 3)]",894.6,-37.8034132,144.9499017,0,9.934,13.1779134
ORDK03139,2018-08-14,15:26:11,Lunch,BK,"[('Fries', 6), ('Chicken', 4), ('Steak', 5), ('Salad', 4), ('Burger', 3)]",586.8,-37.8120686,144.9720701,0,6.952,6.35665345
ORDJ09535,2018-10-08,17:17:44,Dinner,TP,"[('Shrimp', 1), ('Pasta', 3)]",136.5,-37.8110064,144.9611959,0,8.454,12.5738949
ORDZ00264,2018-12-12,19:29:34,Dinner,NS,"[('Shrimp', 3), ('Pasta', 6), ('Fish&Chips', 10), ('Salmon', 1)]",718.0,-37.8202665,144.9573456,0,9.193,7.43274065
ORDI07446,2018-07-08,14:15:12,Lunch,NS,"[('Chicken', 6), ('Salad', 5)]",278.0,-37.8000063,144.962762,0,6.818,14.8130355
ORDX04191,2018-08-06,15:05:54,Lunch,BK,"[('Salad', 9), ('Fries', 7), ('Burger', 10), ('Steak', 1), ('Chicken', 4)]",721.8,-37.8060103,144.9649533,0,7.346,13.842719
ORDK05658,2018-06-24,13:44:47,Lunch,BK,"[('Fries', 9), ('Burger', 4), ('Salad', 8), ('Steak', 3)]",504.6,-37.8249648,144.9827805,0,7.114,15.3124273
ORDA08280,2018-11-22,18:49:00,Dinner,BK,"[('Salmon', 1), ('Pasta', 6), ('Shrimp', 8), ('Fish&Chips', 3)]",743.0,-37.8134906,144.9310399,0,11.296,18.1708964
ORDB06180,2018-11-18,18:38:52,Dinner,TP,"[('Shrimp', 3), ('Fish&Chips', 3)]",267.0,-37.8194857,145.0082458,0,11.323,16.3177103
ORDA05562,2018-10-01,17:07:36,Dinner,BK,"[('Pasta', 5), ('Fish&Chips', 10)]",487.5,-37.8107938,144.9755197,0,6.533,13.6478604
ORDI09447,2018-09-30,16:57:27,Dinner,NS,"[('Shrimp', 1), ('Pasta', 8), ('Salmon', 3), ('Fish&Chips', 9)]",712.0,-37.8243652,144.9904656,0,9.634,17.5358621
ORDY04285,2018-03-25,10:42:15,Breakfast,TP,"[('Cereal', 10), ('Coffee', 7), ('Pancake', 8)]",456.5,-37.8200618,145.0132237,0,11.774,15.3503907
ORDX04452,2018-02-16,09:31:16,Breakfast,BK,"[('Pancake', 5), ('Eggs', 2)]",165.25,-37.8056849,144.9280772,0,10.937,16.0476074
ORDZ06890,2018-06-07,13:14:21,Lunch,NS,"[('Salad', 8), ('Chicken', 3)]",233.6,-37.8037471,144.9489054,0,8.498,13.9659689
ORDI08230,2018-07-26,14:45:38,Lunch,NS,"[('Fries', 10), ('Steak', 8), ('Salad', 10), ('Chicken', 10)]",972.0,-37.7995415,144.9690663,0,6.294,11.9614914
ORDI07169,2018-02-22,09:41:24,Breakfast,NS,"[('Cereal', 3), ('Pancake', 7), ('Coffee', 1), ('Eggs', 2)]",284.25,-37.8084097,144.9567031,0,7.998,12.8196531
ORDB01495,2018-01-15,08:20:16,Breakfast,TP,"[('Coffee', 2), ('Cereal', 5), ('Pancake', 9)]",338.25,-37.8183743,144.9486428,1,9.013,2.96575455
ORDI08335,2018-12-14,19:29:34,Dinner,NS,"[('Salmon', 10), ('Pasta', 8)]",630.0,-37.812627,144.9627742,0,7.868,13.6775699
ORDA09616,2018-08-21,15:36:20,Lunch,BK,"[('Steak', 2), ('Fries', 10)]",210.0,-37.8016737,144.9799337,0,6.706,12.814274
ORDI00777,2018-08-25,15:46:28,Lunch,NS,"[('Fries', 6), ('Salad', 8)]",209.6,-37.8045831,144.9353925,0,9.834,17.22604
ORDI10828,2018-04-07,11:12:40,Breakfast,NS,"[('Cereal', 6), ('Eggs', 5)]",236.0,-37.8173474,145.008734,0,10.784,17.9336759
ORDJ09760,2018-11-20,18:38:52,Dinner,TP,"[('Pasta', 4), ('Salmon', 7), ('Shrimp', 5), ('Fish&Chips', 8)]",947.0,-37.8201845,144.9850372,0,9.192,13.8679077
ORDI00596,2018-07-11,14:15:12,Lunch,NS,"[('Fries', 7), ('Burger', 9), ('Steak', 8), ('Salad', 6), ('Chicken', 8)]",1082.2,-37.8188972,145.0023333,0,10.334,16.0657108
ORDX03371,2018-01-15,08:20:16,Breakfast,BK,"[('Pancake', 6), ('Coffee', 7), ('Cereal', 5), ('Eggs', 8)]",479.0,-37.8134235,144.9381332,1,9.895,11.878440900000001
ORDB07732,2018-11-25,18:49:00,Dinner,TP,"[('Salmon', 7), ('Shrimp', 3), ('Fish&Chips', 3), ('Pasta', 7)]",746.5,-37.8087723,144.9827178,0,9.696,15.6036601
ORDJ10055,2018-02-28,09:51:32,Breakfast,TP,"[('Coffee', 3), ('Eggs', 9), ('Cereal', 4), ('Pancake', 1)]",328.75,-37.8117626,145.0004116,0,10.964,13.29688
ORDA01867,2018-01-17,08:30:25,Breakfast,BK,"[('Eggs', 9), ('Coffee', 4)]",228.0,-37.8066292,144.9570943,1,8.012,6.0578798
ORDK06583,2018-11-11,18:28:43,Dinner,BK,"[('Shrimp', 4), ('Pasta', 1), ('Salmon', 2), ('Fish&Chips', 3)]",430.5,-37.8180912,144.9468787,0,9.35,19.2572123
ORDY01871,2018-08-06,15:16:03,Lunch,TP,"[('Salad', 2), ('Burger', 4), ('Chicken', 5)]",318.4,-37.8027573,144.9468318,0,10.137,13.626
ORDK08800,2018-09-18,16:37:10,Dinner,BK,"[('Pasta', 6), ('Shrimp', 1)]",219.0,-37.8251545,144.9467465,0,9.524,17.2403099
ORDC00897,2018-01-14,08:20:16,Breakfast,NS,"[('Coffee', 5), ('Eggs', 8), ('Pancake', 5), ('Cereal', 5)]",439.75,-37.7996437,144.9549902,1,7.504,7.1660348
ORDY03123,2018-08-19,15:36:20,Lunch,TP,"[('Fries', 9), ('Salad', 3), ('Steak', 5), ('Burger', 9)]",663.6,-37.8143261,144.9632864,0,8.0,13.2472437
ORDC06053,2018-10-26,17:48:10,Dinner,NS,"[('Salmon', 10), ('Fish&Chips', 6)]",620.0,-37.8094813,144.9637827,0,7.403,13.1639589
ORDA04888,2018-06-24,13:44:47,Lunch,BK,"[('Steak', 4), ('Fries', 6), ('Chicken', 7), ('Burger', 9)]",755.0,-37.8258144,144.9829053,0,7.007,14.8923907
ORDX10258,2018-05-09,12:13:31,Lunch,BK,"[('Steak', 5), ('Salad', 2)]",259.4,-37.8165726,144.9870015,0,5.865,11.5187606
ORDK07909,2018-12-11,19:19:26,Dinner,BK,"[('Pasta', 4), ('Salmon', 8)]",438.0,-37.8244609,144.9874492,0,6.524,13.490455
ORDK02390,2018-02-08,09:10:59,Breakfast,BK,"[('Coffee', 5), ('Eggs', 4), ('Pancake', 5)]",246.75,-37.8006507,144.9577092,0,8.263,13.286164
ORDA05203,2018-12-20,19:39:43,Dinner,BK,"[('Fish&Chips', 1), ('Shrimp', 9), ('Salmon', 2), ('Pasta', 10)]",878.0,-37.8132018,144.933495,0,11.181,18.5041763
ORDI04655,2018-08-06,15:05:54,Lunch,NS,"[('Chicken', 7), ('Fries', 2), ('Steak', 8), ('Salad', 6), ('Burger', 10)]",1021.2,-37.8131548,144.9683603,0,7.668,13.6349391
ORDB08225,2018-06-12,13:24:30,Lunch,TP,"[('Fries', 8), ('Steak', 10), ('Salad', 6), ('Burger', 3)]",742.2,-37.8050607,144.9441007,0,10.149,13.2883925
ORDC08228,2018-01-31,09:00:50,Breakfast,NS,"[('Pancake', 7), ('Coffee', 8)]",229.75,-37.823372,144.9891531,0,9.543,14.8633611
ORDA06041,2018-07-20,14:35:29,Lunch,BK,"[('Burger', 6), ('Salad', 9), ('Chicken', 2), ('Fries', 8), ('Steak', 4)]",680.8,-37.822463,144.9544537,0,8.811,14.6986151
ORDX08145,2018-07-26,14:45:38,Lunch,BK,"[('Burger', 3), ('Steak', 8), ('Chicken', 8)]",709.0,-37.801016,144.9819025,0,6.57,12.2189299
ORDA07221,2018-05-07,12:03:22,Lunch,BK,"[('Burger', 4), ('Chicken', 3), ('Salad', 6), ('Steak', 6)]",593.2,-37.8062634,144.9557985,0,8.109,7.0913589
ORDC00833,2018-06-08,13:14:21,Lunch,NS,"[('Salad', 3), ('Burger', 7), ('Fries', 7)]",352.6,-37.8040187,144.9491471,0,8.452,13.9757408
ORDY07287,2018-08-28,15:56:37,Lunch,TP,"[('Salad', 9), ('Fries', 6)]",226.8,-37.8109478,144.9631839,0,8.421,11.5060149
ORDK05951,2018-07-30,14:55:46,Lunch,BK,"[('Chicken', 6), ('Salad', 5), ('Steak', 9), ('Fries', 2)]",707.0,-37.8121119,144.9739817,0,6.76,12.5621411
ORDZ08743,2018-10-22,17:48:10,Dinner,NS,"[('Shrimp', 10), ('Pasta', 1), ('Salmon', 5)]",772.5,-37.8206984,144.9669078,0,8.82,14.8461575
ORDZ08112,2018-02-24,09:41:24,Breakfast,NS,"[('Cereal', 6), ('Eggs', 3)]",192.0,-37.8240762,144.9685291,0,9.154,15.8731812
ORDJ00102,2018-01-31,08:50:42,Breakfast,TP,"[('Eggs', 6), ('Pancake', 1), ('Coffee', 8)]",216.25,-37.8246575,144.9583815,0,8.238,10.6486358
ORDC07607,2018-03-23,10:42:15,Breakfast,NS,"[('Coffee', 5), ('Cereal', 4), ('Pancake', 2)]",170.0,-37.8211316,144.9841749,0,9.209,14.5665237
ORDY00123,2018-02-20,09:31:16,Breakfast,TP,"[('Cereal', 7), ('Eggs', 9), ('Pancake', 4)]",442.0,-37.8050371,144.9287516,0,11.307,13.6636116
ORDA04670,2018-10-26,17:48:10,Dinner,BK,"[('Salmon', 7), ('Shrimp', 5), ('Fish&Chips', 9)]",872.0,-37.8069141,144.998466,0,4.597,11.5270908
ORDA07756,2018-07-30,14:55:46,Lunch,BK,"[('Steak', 1), ('Burger', 9)]",324.0,-37.7993969,144.9676441,0,7.822,13.4215322
ORDI09457,2018-01-02,08:00:00,Breakfast,NS,"[('Coffee', 6), ('Pancake', 4), ('Cereal', 5), ('Eggs', 9)]",445.0,-37.8128761,144.9432409,1,9.316,7.1863054
ORDK01414,2018-02-24,09:41:24,Breakfast,BK,"[('Pancake', 1), ('Coffee', 6), ('Cereal', 8), ('Eggs', 10)]",457.25,-37.8166806,144.9604608,0,8.138,15.3211684
ORDI08180,2018-06-18,13:34:38,Lunch,NS,"[('Fries', 8), ('Salad', 2), ('Chicken', 5)]",290.4,-37.8227158,145.0154707,0,11.75,17.4334526
ORDZ03091,2018-08-26,15:46:28,Lunch,NS,"[('Salad', 2), ('Burger', 8)]",282.4,-37.8049363,144.9757789,0,6.977,14.5028398
ORDC08308,2018-07-13,14:25:21,Lunch,NS,"[('Salad', 8), ('Steak', 5), ('Chicken', 10)]",682.6,-37.7994265,144.9771971,0,6.855,12.5910605
ORDK07543,2018-12-12,19:29:34,Dinner,BK,"[('Shrimp', 2), ('Pasta', 5)]",245.5,-37.8209552,144.9569539,0,8.469,15.2677218
ORDY04536,2018-10-07,17:17:44,Dinner,TP,"[('Pasta', 10), ('Fish&Chips', 9)]",590.0,-37.8257249,144.9602395,0,7.932,14.3121665
ORDA00791,2018-03-14,10:21:58,Breakfast,BK,"[('Eggs', 5), ('Coffee', 7), ('Pancake', 2), ('Cereal', 8)]",379.0,-37.8147767,144.9582332,0,8.164,12.6641977
ORDI02360,2018-04-05,11:02:32,Breakfast,NS,"[('Coffee', 3), ('Pancake', 6)]",168.0,-37.8143598,144.9496806,0,10.237,15.3653628
ORDY05343,2018-12-11,19:29:34,Dinner,TP,"[('Fish&Chips', 4), ('Salmon', 5)]",345.0,-37.8153198,144.9365331,0,10.472,15.0188947
ORDY08659,2018-11-07,18:18:35,Dinner,TP,"[('Pasta', 7), ('Salmon', 4)]",356.5,-37.8121882,144.9623663,0,8.253,12.6238799
ORDJ01682,2018-06-16,13:24:30,Lunch,TP,"[('Salad', 8), ('Steak', 10), ('Chicken', 2), ('Fries', 1), ('Burger', 7)]",880.6,-37.8186852,144.9535365,0,8.499,13.5895505
ORDJ04992,2018-09-27,16:57:27,Dinner,TP,"[('Shrimp', 10), ('Pasta', 2), ('Fish&Chips', 7), ('Salmon', 6)]",1086.0,-37.8024092,145.0158325,0,13.828,17.4123552
ORDZ01602,2018-07-06,14:05:04,Lunch,NS,"[('Fries', 10), ('Steak', 10), ('Chicken', 6), ('Salad', 6)]",865.2,-37.8139087,144.9551027,0,8.562,14.2378383
ORDB11053,2018-12-30,20:00:00,Dinner,TP,"[('Pasta', 10), ('Salmon', 1)]",316.0,-37.8162293,144.9373234,0,10.411,7.6949907
ORDJ00567,2018-06-16,13:24:30,Lunch,TP,"[('Salad', 6), ('Burger', 9), ('Fries', 9), ('Chicken', 8), ('Steak', 4)]",926.2,-37.8199952,145.0142183,0,11.869,16.175368
ORDA09272,2018-02-15,09:21:07,Breakfast,BK,"[('Coffee', 6), ('Cereal', 5), ('Pancake', 6), ('Eggs', 1)]",317.5,-37.8023666,144.935997,0,9.871,15.1984894
ORDK05645,2018-01-13,08:20:16,Breakfast,BK,"[('Coffee', 9), ('Cereal', 10), ('Pancake', 10)]",520.0,-37.8071185,144.9309042,1,10.646,9.0578532
ORDZ10751,2018-09-30,16:57:27,Dinner,NS,"[('Fish&Chips', 3), ('Pasta', 10)]",380.0,-37.8165975,144.9374932,0,9.991,17.9416383
ORDI08989,2018-12-27,20:00:00,Dinner,NS,"[('Salmon', 3), ('Pasta', 7)]",315.5,-37.8194359,144.9526438,0,9.326,15.485678
ORDC04359,2018-10-26,17:48:10,Dinner,NS,"[('Pasta', 4), ('Shrimp', 5)]",380.0,-37.8094765,144.9638006,0,7.401,13.5402724
ORDI04008,2018-06-12,13:14:21,Lunch,NS,"[('Chicken', 10), ('Salad', 4)]",388.8,-37.8036348,144.9458995,0,8.68,14.3118643
ORDK02694,2018-06-27,13:54:55,Lunch,BK,"[('Chicken', 8), ('Fries', 6), ('Steak', 10), ('Salad', 7)]",898.4,-37.8249626,144.9848785,0,6.868,12.41799
ORDZ03973,2018-06-08,13:14:21,Lunch,NS,"[('Steak', 6), ('Chicken', 4), ('Salad', 10), ('Burger', 10), ('Fries', 2)]",904.0,-37.8040866,144.9508656,0,8.233,13.8651563
ORDX05077,2018-05-09,12:13:31,Lunch,BK,"[('Fries', 10), ('Burger', 5), ('Steak', 4), ('Salad', 9)]",609.8,-37.8010755,144.9639306,0,7.913,13.3877506
ORDX05513,2018-04-20,11:32:57,Breakfast,BK,"[('Coffee', 8), ('Cereal', 6), ('Eggs', 1), ('Pancake', 4)]",305.0,-37.8201693,144.9789384,0,7.144,12.3916318
ORDI10126,2018-01-19,08:30:25,Breakfast,NS,"[('Cereal', 3), ('Coffee', 1), ('Pancake', 8), ('Eggs', 2)]",308.5,-37.805687,144.9539261,0,8.165,12.9328966
ORDY07339,2018-05-17,12:23:39,Lunch,TP,"[('Chicken', 4), ('Steak', 5), ('Burger', 7)]",570.0,-37.8054305,144.9995637,0,11.898,14.5827016
ORDJ10700,2018-08-29,15:56:37,Lunch,TP,"[('Steak', 8), ('Salad', 4), ('Fries', 10)]",548.8,-37.8173862,144.9459383,0,9.364,12.2173647
ORDB05263,2018-12-08,19:19:26,Dinner,TP,"[('Shrimp', 4), ('Pasta', 5), ('Fish&Chips', 1), ('Salmon', 1)]",429.5,-37.8182877,144.966146,0,7.704,13.4930038
ORDJ04957,2018-01-22,08:40:33,Breakfast,TP,"[('Cereal', 1), ('Eggs', 7), ('Pancake', 8), ('Coffee', 7)]",421.5,-37.8224721,144.9828079,0,8.779,11.1532441
ORDZ02944,2018-03-04,10:01:41,Breakfast,NS,"[('Eggs', 7), ('Coffee', 1), ('Cereal', 9)]",350.5,-37.804539,144.9742998,0,6.809,14.1124478
ORDJ05364,2018-10-06,17:07:36,Dinner,TP,"[('Shrimp', 10), ('Pasta', 2), ('Salmon', 1), ('Fish&Chips', 3)]",741.0,-37.8152518,144.9663639,0,7.984,14.0890995
ORDZ04835,2018-12-02,19:09:17,Dinner,NS,"[('Shrimp', 8), ('Fish&Chips', 7)]",677.0,-37.8027121,144.9568579,0,7.607,15.8565676
ORDZ08702,2018-05-25,12:43:56,Lunch,NS,"[('Steak', 4), ('Burger', 9), ('Salad', 1)]",476.2,-37.8097268,144.9900345,0,8.556,13.4073025
ORDX05879,2018-03-05,10:01:41,Breakfast,BK,"[('Pancake', 8), ('Eggs', 4), ('Coffee', 4)]",312.0,-37.7922014,144.9366421,0,10.817,15.4032929
ORDJ06305,2018-06-25,13:44:47,Lunch,TP,"[('Salad', 10), ('Steak', 9), ('Fries', 10), ('Chicken', 7), ('Burger', 10)]",1231.0,-37.8241714,144.9837984,0,8.965,12.200886
ORDX04879,2018-10-04,17:07:36,Dinner,BK,"[('Salmon', 10), ('Shrimp', 4)]",626.0,-37.8153669,144.9354015,0,10.168,17.2291838
ORDZ01841,2018-03-09,10:11:49,Breakfast,NS,"[('Cereal', 6), ('Eggs', 9), ('Pancake', 3)]",396.75,-37.813691,144.9664886,0,7.841,12.6236068
ORDB02653,2018-02-19,09:31:16,Breakfast,TP,"[('Pancake', 9), ('Eggs', 9), ('Cereal', 1), ('Coffee', 1)]",444.75,-37.8026347,144.9352338,0,10.927,12.7866386
ORDI02393,2018-01-10,08:10:08,Breakfast,NS,"[('Eggs', 4), ('Cereal', 6)]",214.0,-37.8031312,144.929427,1,10.07,7.1433902
ORDK08602,2018-04-08,11:12:40,Breakfast,BK,"[('Cereal', 5), ('Coffee', 2), ('Eggs', 2), ('Pancake', 9)]",382.25,-37.8152449,144.9627259,0,7.857,14.9551468
ORDY08276,2018-02-17,09:31:16,Breakfast,TP,"[('Cereal', 10), ('Pancake', 2), ('Eggs', 4), ('Coffee', 7)]",399.0,-37.8041425,144.9498345,0,10.005,14.4528848
ORDJ08048,2018-01-03,08:00:00,Breakfast,TP,"[('Eggs', 3), ('Cereal', 3)]",129.0,-37.8134865,144.9408048,1,10.049,6.5609986
ORDX04649,2018-12-25,19:49:51,Dinner,BK,"[('Pasta', 8), ('Shrimp', 3), ('Fish&Chips', 3)]",487.0,-37.8254673,144.956304,0,8.917,16.3023653
ORDJ08296,2018-06-16,13:24:30,Lunch,TP,"[('Fries', 10), ('Salad', 6), ('Burger', 9), ('Chicken', 6)]",694.2,-37.8127565,145.0102815,0,12.119,16.5576002
ORDZ04349,2018-02-11,09:21:07,Breakfast,NS,"[('Eggs', 9), ('Cereal', 5), ('Coffee', 10)]",378.0,-37.8135037,144.968585,0,7.706,14.7586034
ORDY03698,2018-04-28,11:53:14,Breakfast,TP,"[('Cereal', 4), ('Coffee', 3), ('Pancake', 3), ('Eggs', 1)]",201.25,-37.8230196,144.9686669,0,7.95,12.4228994
ORDK04998,2018-03-22,10:32:06,Breakfast,BK,"[('Coffee', 4), ('Eggs', 2), ('Pancake', 5), ('Cereal', 4)]",279.25,-37.8169947,144.9614569,0,8.007,13.3445523
ORDA06338,2018-12-16,19:29:34,Dinner,BK,"[('Shrimp', 7), ('Pasta', 8), ('Fish&Chips', 8)]",878.0,-37.8100762,144.9960042,0,4.488,13.6092577
ORDK07919,2018-10-05,17:07:36,Dinner,BK,"[('Pasta', 5), ('Fish&Chips', 10), ('Salmon', 8), ('Shrimp', 4)]",1031.5,-37.8122156,144.9549471,0,8.226,15.2443567
ORDX04482,2018-01-16,08:20:16,Breakfast,BK,"[('Eggs', 1), ('Pancake', 7)]",191.75,-37.8262281,144.9956458,1,7.11,5.9752858
ORDZ03899,2018-10-01,16:57:27,Dinner,NS,"[('Pasta', 1), ('Shrimp', 5)]",297.5,-37.8126215,144.9738143,0,7.603,13.8359256
ORDY04234,2018-02-03,09:00:50,Breakfast,TP,"[('Eggs', 2), ('Cereal', 4), ('Coffee', 6)]",173.0,-37.8094733,144.9560455,0,8.95,13.6069684
ORDA00616,2018-01-14,08:20:16,Breakfast,BK,"[('Eggs', 9), ('Cereal', 6), ('Pancake', 4)]",421.0,-37.8030878,144.9495381,1,8.735,7.9611892
ORDA06133,2018-02-21,09:41:24,Breakfast,BK,"[('Pancake', 8), ('Coffee', 6), ('Cereal', 4)]",323.0,-37.8080174,144.9955836,0,4.77,14.85518205
ORDY00632,2018-03-20,10:32:06,Breakfast,TP,"[('Eggs', 1), ('Pancake', 9)]",240.25,-37.8100834,144.9582913,0,8.814,11.7052293
ORDK01047,2018-07-25,14:45:38,Lunch,BK,"[('Steak', 10), ('Chicken', 4)]",578.0,-37.8223333,144.9755407,0,7.432,13.530598
ORDB04672,2018-07-14,14:25:21,Lunch,TP,"[('Fries', 8), ('Burger', 1), ('Chicken', 9), ('Salad', 2)]",449.4,-37.8186231,145.0003569,0,10.619,14.7163228
ORDK01371,2018-08-01,14:55:46,Lunch,BK,"[('Burger', 10), ('Steak', 8), ('Chicken', 10)]",990.0,-37.8033524,144.9499935,0,8.815,14.7484724
ORDJ08694,2018-05-17,12:23:39,Lunch,TP,"[('Chicken', 1), ('Steak', 1)]",77.0,-37.804091,144.9584652,0,9.236,12.406253
ORDB05642,2018-08-28,15:56:37,Lunch,TP,"[('Salad', 1), ('Steak', 9), ('Fries', 9), ('Burger', 3)]",623.2,-37.8102862,144.9613285,0,8.497,11.9739102
ORDA02881,2018-09-13,16:27:02,Dinner,BK,"[('Shrimp', 1), ('Pasta', 7), ('Fish&Chips', 8), ('Salmon', 6)]",772.5,-37.8078058,144.9422467,0,9.568,16.8825998
ORDK01661,2018-04-05,11:02:32,Breakfast,BK,"[('Coffee', 3), ('Cereal', 1)]",43.5,-37.817614,144.9521607,0,8.814,14.0296102
ORDI10903,2018-10-15,17:27:53,Dinner,NS,"[('Shrimp', 4), ('Pasta', 5)]",353.5,-37.8130824,144.9927179,0,9.134,15.1336583
ORDJ08515,2018-02-25,09:41:24,Breakfast,TP,"[('Eggs', 7), ('Cereal', 4), ('Coffee', 10), ('Pancake', 1)]",337.25,-37.815445,144.9587356,0,8.229,12.4091504
ORDC05519,2018-08-15,15:26:11,Lunch,NS,"[('Salad', 1), ('Burger', 5)]",172.2,-37.8090155,144.9837022,0,7.991,13.5737009
ORDJ10854,2018-03-17,10:21:58,Breakfast,TP,"[('Coffee', 6), ('Eggs', 7), ('Pancake', 3), ('Cereal', 8)]",439.75,-37.8241912,144.990068,0,9.567,13.5554503
ORDI02980,2018-10-24,17:48:10,Dinner,NS,"[('Pasta', 6), ('Fish&Chips', 10), ('Shrimp', 9), ('Salmon', 7)]",1288.0,-37.8204277,144.9665229,0,8.832,14.8133223
ORDX07020,2018-01-07,08:10:08,Breakfast,BK,"[('Cereal', 1), ('Pancake', 6)]",166.5,-37.8130111,144.9366163,1,10.072,9.1326968
ORDX10735,2018-01-27,08:50:42,Breakfast,BK,"[('Cereal', 10), ('Pancake', 4), ('Coffee', 7)]",359.5,-37.8105739,144.9503021,0,8.766,16.449355
ORDJ04774,2018-08-15,15:26:11,Lunch,TP,"[('Steak', 8), ('Chicken', 10), ('Salad', 8)]",817.6,-37.8084589,144.9785084,0,9.384,12.5169593
ORDI10253,2018-04-24,11:43:05,Breakfast,NS,"[('Eggs', 5), ('Cereal', 1), ('Pancake', 4)]",228.0,-37.8180715,144.9709101,0,8.265,13.3383295
ORDK05313,2018-10-03,17:07:36,Dinner,BK,"[('Shrimp', 6), ('Salmon', 7), ('Fish&Chips', 10)]",961.0,-37.8079697,144.9567406,0,8.056,15.0167976
ORDA04083,2018-02-17,09:31:16,Breakfast,BK,"[('Eggs', 1), ('Coffee', 6), ('Cereal', 10), ('Pancake', 3)]",349.75,-37.8261978,144.9860149,0,6.722,13.9723995
ORDJ09536,2018-10-30,17:58:18,Dinner,TP,"[('Shrimp', 8), ('Pasta', 1), ('Fish&Chips', 6)]",669.5,-37.7966796,144.9353698,0,13.257,17.0156014
ORDB06113,2018-01-23,08:40:33,Breakfast,TP,"[('Eggs', 3), ('Cereal', 8), ('Coffee', 8)]",294.0,-37.8073876,144.9322708,0,10.904,13.5481826
ORDI00578,2018-05-05,12:03:22,Lunch,NS,"[('Steak', 6), ('Salad', 10), ('Burger', 5), ('Fries', 6)]",669.0,-37.8207402,144.9941856,0,9.783,17.3490903
ORDA09213,2018-04-14,11:22:49,Breakfast,BK,"[('Eggs', 3), ('Cereal', 1), ('Coffee', 9)]",154.5,-37.8176863,144.9910956,0,5.574,12.6824988
ORDY05328,2018-05-16,12:23:39,Lunch,TP,"[('Chicken', 3), ('Burger', 9)]",375.0,-37.8081448,144.9289924,0,11.31,14.5077784
ORDI06760,2018-06-22,13:44:47,Lunch,NS,"[('Fries', 5), ('Burger', 6), ('Salad', 2), ('Steak', 4), ('Chicken', 3)]",556.4,-37.8046779,144.9920917,0,8.401,13.8309827
ORDZ02447,2018-03-17,10:21:58,Breakfast,NS,"[('Eggs', 5), ('Cereal', 1), ('Coffee', 1)]",138.5,-37.8205902,144.9838249,0,9.208,16.0956054
ORDI05064,2018-01-18,08:30:25,Breakfast,NS,"[('Pancake', 9), ('Eggs', 6), ('Cereal', 8)]",518.25,-37.8218111,145.0152991,1,11.648,8.3098034
ORDB03207,2018-04-17,11:22:49,Breakfast,TP,"[('Pancake', 4), ('Coffee', 1), ('Eggs', 4), ('Cereal', 9)]",381.5,-37.8116745,144.964772,0,8.404,16.6127745
