order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDX06702,2018-07-23,14:45:38,Lunch,BK,"[('Steak', 1), ('Fries', 9), ('Burger', 1)]",184.0,-37.811785,144.9887435,0,5.31,11.5829174
ORDJ08023,2018-03-31,10:52:23,Dinner,TP,"[('Eggs', 3), ('Pancake', 3), ('Cereal', 1), ('Coffee', 4)]",189.75,-37.79916,144.9898764,0,11.262,14.7036279
ORDJ01664,2018-19-06,13:34:38,Lunch,TP,"[('Chicken', 10), ('Salad', 3)]",371.6,-37.8217572,145.0014595,0,10.659,14.2831589
ORDJ00647,2018-02-01,09:00:50,Breakfast,TP,"[('Coffee', 3), ('Pancake', 8)]",216.5,-37.8204092,144.9790962,0,8.823,12.1797094
ORDZ05311,2018-18-12,19:39:43,Dinner,NS,"[('Fish&Chips', 5), ('Pasta', 3)]",257.5,-37.8056959,144.9406411,0,9.658,15.6565541
ORDZ09222,2018-12-14,19:29:34,Dinner,NS,"[('Salmon', 6), ('Shrimp', 1)]",300.0,-37.8145465,145.0142926,0,11.015,17.1068327
ORDB09622,2018-06-19,13:34:38,Lunch,TP,"[('Chicken', 9), ('Burger', 2), ('Salad', 5), ('Steak', 6), ('Fries', 5)]",766.0,-37.8231668,145.0044933,0,4.755,13.3337711
ORDJ01220,2018-01-10,08:10:08,Breakfast,TP,"[('Coffee', 3), ('Eggs', 7), ('Cereal', 3)]",239.5,-37.8144947,144.954754,0,8.61,5.3193066
ORDK09018,2018-11-16,18:28:43,Dinner,BK,"[('Salmon', 6), ('Pasta', 4)]",356.0,-37.8121328,144.978011,1,6.41,13.0734599
ORDK02620,2018-02-05,09:10:59,Breakfast,BK,"[('Salad', 4), ('Cereal', 7)]",235.0,-37.8197736,144.9613752,0,8.044,13.1592215
ORDB08840,2018-01-07,08:10:08,Breakfast,tp,"[('Pancake', 6), ('Eggs', 8), ('Cereal', 3), ('Coffee', 4)]",414.5,-37.8125407,144.9364331,1,10.569,6.8099522
ORDY02222,2018-02-08,09:10:59,Breakfast,TP,"[('Eggs', 6), ('Cereal', 1), ('Pancake', 9), ('Coffee', 2)]",386.25,-37.8063227,144.9594192,0,9.714,12.0637814
ORDZ06332,2018-12-06,19:19:26,Dinner,NS,"[('Pasta', 6), ('Salmon', 3)]",288.0,-37.8104815,145.015893,0,10.892,16.1226569
ORDA07990,2018-12-20,19:39:43,Lunch,BK,"[('Fish&Chips', 5), ('Pasta', 7)]",367.5,-37.8172239,144.9340654,0,10.384,17.2531707
ORDC01837,2018-07-01,13:54:55,Lunch,NS,"[('Steak', 6), ('Fries', 6), ('Chicken', 6)]",534.0,-37.8087969,144.9362431,1,10.053,17.3297413
ORDJ03153,2018-04-20,11:32:57,Breakfast,TP,"[('Eggs', 2), ('Pancake', 10), ('Cereal', 6)]",216.0,-37.8175268,144.9685529,0,8.023,10.7854264
ORDB03205,2018-11-05,18:08:27,Dinner,TP,"[('Shrimp', 8), ('Salmon', 2)]",514.0,-37.8208849,145.0024077,1,10.987,14.2141627
ORDJ10015,2018-05-24,12:43:56,Dinner,TP,"[('Salad', 9), ('Steak', 8), ('Chicken', 4), ('Fries', 4)]",690.8,-37.8224994,144.9793968,0,8.454,11.9693441
ORDK11001,2018-03-08,10:11:49,Breakfast,BK,"[('Eggs', 8), ('Cereal', 3), ('Pancake', 4)]",336.0,-37.8177973,144.9658647,1,7.571,12.3795538
ORDK09978,2018-06-14,13:24:30,Lunch,BK,"[('Fries', 3), ('Burger', 3), ('Steak', 9)]",534.0,-37.8108985,144.9966202,0,4.487,10.1153733
ORDK04442,2018-08-23,15:46:28,Lunch,BK,"[('Salad', 4), ('Burger', 2), ('Steak', 3), ('Fries', 2), ('Chicken', 6)]",481.8,37.8264748,144.9516952,0,9.272,15.3107375
ORDJ05000,2018-09-11,16:16:54,Dinner,TP,"[('Pasta', 8), ('Salmon', 7), ('Fish&Chips', 5)]",682.0,-37.8094963,144.9637269,0,8.664,13.2299764
ORDZ10027,2018-07-22,14:45:38,Lunch,NS,"[('Chicken', 6), ('Salad', 9), ('Burger', 5), ('Steak', 2), ('Fries', 9)]",699.8,37.8237935,144.9826824,0,9.225,16.8986285
ORDA05096,2018-06-21,13:34:38,Breakfast,BK,"[('Steak', 6), ('Chicken', 1), ('Fries', 4)]",350.0,-37.8068133,144.9490541,0,8.769,14.7807243
ORDA05474,2018-05-28,12:54:05,Lunch,BK,"[('Salad', 5), ('Burger', 7), ('Steak', 8)]",663.0,-37.8222191,144.9832175,0,6.585,12.1214553
ORDK02256,2018-02-07,09:10:59,Breakfast,BK,"[('Cereal', 5), ('Coffee', 8), ('Eggs', 8), ('Pancake', 6)]",486.5,-37.8169681,144.9901651,0,5.604,10.4337564
ORDC03968,2018-05-06,12:03:22,Lunch,NS,"[('Burger', 2), ('Fries', 8), ('Salad', 3), ('Chicken', 9)]",497.6,-37.8221078,144.932693,1,10.918,18.6144187
ORDJ03523,2018-09-29,16:57:27,Dinner,TP,"[('Salmon', 7), ('Shrimp', 3), ('Pasta', 10), ('Fish&Chips', 10)]",1074.0,-37.8015285,144.9928258,1,11.208,16.4353684
ORDY10444,2018-12-20,19:39:43,Lunch,TP,"[('Salmon', 4), ('Pasta', 5), ('Shrimp', 1)]",355.5,-37.8171321,144.9341003,0,10.809,14.2906619
ORDK04107,2018-01-04,08:00:00,Breakfast,BK,"[('Eggs', 9), ('Coffee', 4), ('Cereal', 8)]",396.0,-37.8118941,144.9393496,1,9.941,7.6003269
ORDY04616,2018-01-24,08:40:33,Breakfast,TP,"[('Eggs', 10), ('Coffee', 8), ('Pancake', 4), ('Cereal', 5)]",482.0,-37.8082842,144.9790638,0,9.452,12.0199385
ORDA05316,2018-11-15,18:28:43,Dinner,BK,"[('Salmon', 1), ('Fish&Chips', 5)]",582.4,-37.8183459,144.9793004,0,6.742,13.6162822
ORDA10214,2018-07-24,14:45:38,Lunch,BK,"[('Fries', 1), ('Chicken', 6), ('Steak', 8), ('Burger', 8), ('Salad', 6)]",915.2,-37.8212909,144.9681715,0,7.871,13.8454825
ORDA09553,2018-11-04,18:08:27,Dinner,BK,"[('Shrimp', 4), ('Fish&Chips', 1)]",251.0,-37.8115161,144.9526832,0,8.47,17.7513833
ORDB05987,2018-11-04,18:08:27,Dinner,TP,"[('Salmon', 4), ('Fish&Chips', 4), ('Pasta', 3), ('Shrimp', 5)]",656.5,-37.817534,144.9704597,0,7.908,13.245006
ORDA06664,07-06-2018,13:14:21,Lunch,BK,"[('Chicken', 2), ('Steak', 1), ('Salad', 5), ('Burger', 10), ('Fries', 9)]",613.0,-37.8155841,144.9452766,0,9.194,14.8724471
ORDZ08569,2018-08-18,15:36:20,Lunch,NS,"[('Steak', 7), ('Salad', 4), ('Burger', 7), ('Chicken', 2), ('Fries', 8)]",760.8,-37.8129552,144.9680058,0,7.657,15.2304541
ORDA06881,2018-01-14,08:20:16,Breakfast,BK,"[('Eggs', 8), ('Pancake', 9), ('Cereal', 7)]",541.25,37.8179153,144.9484878,1,9.145,8.9352928
ORDX06085,2018-07-09,14:15:12,Lunch,BK,"[('Pasta', 3), ('Fries', 5)]",111.6,-37.8245142,144.9827184,0,7.044,12.9390001
ORDC07512,2018-05-20,12:33:48,Breakfast,NS,"[('Salad', 6), ('Chicken', 7)]",327.2,-37.7993567,144.9727482,0,6.345,13.6745836
ORDZ04129,2018-06-10,13:14:21,Lunch,NS,"[('Salad', 7), ('Burger', 6), ('Steak', 3), ('Fries', 5)]",353.0,-37.8009874,144.992572,0,8.261,15.2327908
ORDZ08962,2018-07-04,14:05:04,Lunch,NS,"[('Chicken', 5), ('Fries', 3), ('Burger', 10)]",506.0,-37.8146821,144.9383025,0,9.785,15.5910846
ORDA00696,2018-03-29,10:52:23,Breakfast,BK,"[('Eggs', 3), ('Cereal', 9)]",255.0,-37.8169522,144.9651005,0,7.724,12.9325395
ORDJ07378,01-09-2018,16:06:45,Dinner,TP,"[('Salmon', 6), ('Shrimp', 5), ('Pasta', 1)]",543.5,-37.8156619,144.9578061,0,8.222,14.8214644
ORDZ04998,2018-02-03,09:00:50,Breakfast,NS,"[('Cereal', 4), ('Pancake', 10), ('Eggs', 10), ('Coffee', 5)]",584.0,-37.8239721,144.9910896,0,7.588,16.3580131
ORDB08152,2018-03-03,10:01:41,Dinner,TP,"[('Eggs', 4), ('Pancake', 5), ('Coffee', 6)]",254.25,-37.824608,144.9905837,0,9.398,13.3291107
ORDA01912,2018-08-13,15:26:11,Lunch,BK,"[('Salad', 8), ('Chicken', 6), ('Burger', 4), ('Fries', 1), ('Steak', 3)]",600.6,37.8133795,144.9647797,0,7.599,13.3629413
ORDK10996,2018-05-31,12:54:05,Lunch,tp,"[('Burger', 6), ('Salad', 4)]",254.8,-37.8040822,145.0052811,0,5.383,11.2606072
ORDI02846,2018-11-21,18:49:00,Dinner,NS,"[('Salmon', 5), ('Pasta', 6), ('Fish&Chips', 5), ('Shrimp', 5)]",815.0,-37.8081963,144.9768499,0,7.398,13.6760593
ORDK09994,2018-02-22,09:41:24,Breakfast,BK,"[('Eggs', 2), ('Pancake', 9)]",262.25,-37.813257,145.0048305,0,3.932,8.6603957
ORDJ09684,2018-01-28,08:50:42,Breakfast,TP,"[('Eggs', 4), ('Coffee', 7)]",425.0,-37.798247,144.9617498,0,10.019,13.5439702
ORDX10560,2018-04-17,11:32:57,Breakfast,BK,"[('Cereal', 5), ('Eggs', 6), ('Coffee', 8)]",297.0,144.9748537,-37.8152271,0,6.709,11.9361883
ORDJ10895,2018-09-30,16:57:27,Dinner,TP,"[('Salmon', 9), ('Fish&Chips', 4), ('Pasta', 5), ('Shrimp', 9)]",1132.5,37.8055058,144.997886,0,11.289,16.4192448
ORDJ10013,2018-10-31,17:58:18,Dinner,TP,"[('Fish&Chips', 7), ('Salmon', 1), ('Shrimp', 1), ('Pasta', 9)]",587.5,37.8073809,144.9739727,0,9.367,13.1643027
ORDI06990,2018-11-02,18:08:27,Dinner,NS,"[('Shrimp', 8), ('Salmon', 9)]",801.0,-37.8078471,144.9744618,0,7.17,13.7417677
ORDI06577,2018-01-13,08:20:16,Breakfast,NS,"[('Fish&Chips', 9), ('Eggs', 4), ('Coffee', 8), ('Pancake', 2)]",385.5,-37.8215124,144.9450873,1,10.003,8.9272162
ORDJ00948,2018-04-18,11:32:57,Breakfast,TP,"[('Eggs', 4), ('Coffee', 3), ('Cereal', 1), ('Pancake', 10)]",372.0,-37.8156715,144.9738142,0,8.334,10.9582653
ORDJ04229,2018-05-02,11:53:14,Breakfast,TP,"[('Coffee', 2), ('Eggs', 3), ('Cereal', 4)]",165.0,-37.8047565,144.9705313,0,9.869,12.3396437
ORDC03341,2018-03-13,10:21:58,Breakfast,NS,"[('Cereal', 5), ('Eggs', 1), ('Pancake', 7)]",540.0,-37.8166413,145.0133787,0,11.156,16.3831695
ORDJ07907,2018-03-14,10:21:58,Breakfast,TP,"[('Eggs', 1), ('Fish&Chips', 6), ('Cereal', 10)]",377.5,-37.8142456,144.9744632,0,8.535,11.3975721
ORDI02377,2018-09-29,16:57:27,Dinner,NS,"[('Shrimp', 2), ('Chicken', 4)]",272.0,-37.8111533,144.9456368,0,9.074,17.1796456
ORDK04208,2018-16-06,13:24:30,Lunch,BK,"[('Salad', 2), ('Steak', 1), ('Chicken', 9), ('Fries', 5), ('Burger', 5)]",582.4,-37.8223963,144.9476342,0,9.282,17.0181287
ORDY07867,2018-10-25,17:48:10,Dinner,TP,"[('Pasta', 5), ('Salmon', 1), ('Shrimp', 8), ('Fish&Chips', 5)]",785.5,-37.8115161,144.9569752,0,8.704,13.0208188
ORDC07699,2018-01-09,08:10:08,Breakfast,NS,"[('Eggs', 2), ('Pancake', 2), ('Coffee', 9)]",160.0,-37.8101896,144.9695886,0,7.196,5.9464753
ORDB06679,2018-19-09,16:37:10,Dinner,TP,"[('Pasta', 9), ('Fish&Chips', 2)]",317.5,-37.7987935,144.9827307,0,10.687,14.7114996
ORDB05776,2018-02-09,09:10:59,Breakfast,TP,"[('Chicken', 2), ('Eggs', 9)]",240.0,-37.8157898,144.9693159,0,8.074,10.7050462
ORDB05286,2018-03-02,09:51:32,Breakfast,TP,"[('Coffee', 8), ('Eggs', 5), ('Cereal', 2)]",212.0,-37.8182775,144.9933897,0,10.038,12.3056059
ORDY02249,2018-12-13,19:29:34,Dinner,TP,"[('Shrimp', 9), ('Salmon', 7), ('Fish&Chips', 8)]",1053.0,37.8179731,144.9320529,0,10.757,15.0564594
ORDJ08393,2018-04-28,11:53:14,Breakfast,TP,"[('Pancake', 1), ('Cereal', 3), ('Coffee', 6)]",132.25,-37.8232929,144.9686085,0,12.488,12.6228396
ORDX07603,2018-12-14,19:29:34,Dinner,BK,"[('Salmon', 2), ('Fish&Chips', 2), ('Shrimp', 5), ('Pasta', 9)]",669.5,144.932101,-37.8179629,0,10.61,17.4849556
ORDJ02927,2018-09-19,16:37:10,Dinner,TP,"[('Salmon', 3), ('Pasta', 10), ('Fish&Chips', 9), ('Shrimp', 5)]",983.0,-37.8130452,144.9557281,0,8.639,12.6569102
ORDJ05196,2018-03-22,10:32:06,Breakfast,TP,"[('Cereal', 6), ('Coffee', 8)]",186.0,-37.8145472,145.0137702,1,12.318,14.6837159
ORDC10519,2018-08-24,15:46:28,Lunch,NS,"[('Shrimp', 4), ('Burger', 8)]",316.8,-37.8018557,144.9544312,0,7.737,12.7832561
ORDC07380,2018-05-06,12:03:22,Lunch,NS,"[('Chicken', 6), ('Fries', 9), ('Steak', 5)]",335.5,-37.8085607,144.9476394,0,8.849,16.1536361
ORDJ03337,2018-03-03,10:01:41,Breakfast,TP,"[('Pancake', 10), ('Eggs', 8), ('Cereal', 7)]",565.5,37.8242658,144.9904381,0,9.413,13.4342953
ORDX10799,2018-06-28,13:54:55,Lunch,BK,"[('Burger', 1), ('Steak', 4), ('Salad', 9), ('Chicken', 3)]",461.8,-37.8246246,144.9888525,0,5.607,12.3803243
ORDA01633,12-08-2018,15:26:11,Lunch,BK,"[('Burger', 6), ('Chicken', 2), ('Salad', 10), ('Steak', 9), ('Fries', 6)]",899.0,-37.8129206,144.9690577,0,7.224,15.8792353
ORDK04782,2018-02-23,09:41:24,Breakfast,BK,"[('Cereal', 9), ('Eggs', 4), ('Pancake', 10)]",519.5,-37.8063872,144.9324071,0,10.354,15.3545247
ORDB02355,2018-01-07,08:10:08,Dinner,TP,"[('Cereal', 6), ('Pancake', 7), ('Coffee', 7)]",348.25,-37.8133329,144.9375277,1,10.569,7.5646553
ORDJ01385,2018-09-12,16:27:02,Dinner,BK,"[('Pasta', 6), ('Shrimp', 2), ('Salmon', 7), ('Fish&Chips', 5)]",735.0,-37.7996059,144.9906674,0,11.2,15.0294201
ORDZ03229,2018-03-01,09:51:32,Breakfast,NS,"[('Coffee', 6), ('Eggs', 2)]",89.0,-37.815194,144.9750308,0,7.909,12.8444011
ORDX00472,2018-09-16,16:27:02,Dinner,NS,"[('Fish&Chips', 5), ('Shrimp', 2), ('Pasta', 3), ('Salmon', 4)]",529.5,-37.814573,144.9547906,0,8.382,17.2606315
ORDC00602,2018-10-28,17:58:18,Dinner,NS,"[('Pasta', 4), ('Fish&Chips', 4)]",250.0,-37.8088244,144.9488235,0,8.831,16.5072247
ORDC00664,2018-11-25,18:49:00,Dinner,NS,"[('Pasta', 1), ('Fish&Chips', 1), ('Salmon', 4), ('Shrimp', 1)]",280.5,-37.8061015,144.9585153,0,7.716,15.2048913
ORDZ09814,2018-05-12,12:13:31,Lunch,TP,"[('Fries', 7), ('Salad', 10), ('Steak', 9), ('Burger', 5)]",816.0,-37.8018898,144.9652971,0,6.689,14.2265052
ORDK03119,2018-08-03,15:05:54,Lunch,BK,"[('Burger', 5), ('Steak', 1), ('Fries', 5), ('Salad', 2), ('Chicken', 6)]",486.4,37.8121744,144.9739415,0,6.773,12.2943707
ORDC06727,2018-03-22,10:32:06,Breakfast,NS,"[('Pancake', 5), ('Coffee', 7)]",173.75,-37.8002435,144.9550444,0,7.598,12.7625494
ORDB02311,2018-03-15,10:21:58,Dinner,TP,"[('Eggs', 4), ('Cereal', 8), ('Pancake', 2)]",304.5,-37.81875,144.983448,0,9.111,11.549249
ORDI02568,2018-11-22,18:49:00,Dinner,NS,"[('Shrimp', 5), ('Fish&Chips', 9), ('Salmon', 10)]",995.0,-37.8185829,144.9827401,0,8.833,15.2634342
ORDK09675,2018-21-04,11:32:57,Breakfast,BK,"[('Eggs', 9), ('Coffee', 10), ('Pancake', 1), ('Cereal', 6)]",423.25,-37.8197069,144.9721401,0,7.873,15.4226259
ORDB00396,2018-04-24,11:43:05,Breakfast,TP,"[('Coffee', 3), ('Eggs', 10), ('Cereal', 9)]",431.5,37.8186521,144.9681756,0,7.661,10.4892706
ORDZ04145,2018-04-06,11:02:32,Breakfast,NS,"[('Coffee', 2), ('Eggs', 7)]",169.0,-37.8123861,144.9656484,0,7.708,12.4718336
ORDZ00527,2018-03-22,10:32:06,Breakfast,NS,"[('Cereal', 7), ('Eggs', 9), ('Coffee', 3)]",367.5,-37.8002435,144.9550444,0,3.932,12.4071797
ORDY04301,2018-03-22,10:32:06,Breakfast,TP,"[('Cereal', 5), ('Pancake', 7)]",274.75,-37.807182,144.9727341,1,9.339,11.6513493
ORDA09157,2018-11-17,18:38:52,Dinner,TP,"[('Shrimp', 8), ('Pasta', 4), ('Salmon', 2)]",624.0,-37.8160769,145.0058307,0,4.079,13.5283197
ORDJ00928,2018-08-04,15:05:54,Lunch,TP,"[('Fries', 4), ('Salad', 2), ('Steak', 1), ('Chicken', 9)]",415.4,-37.803321,144.9498863,0,9.944,14.9202123
ORDX10496,2018-08-27,15:56:37,Lunch,ns,"[('Fries', 10), ('Burger', 5), ('Salad', 5)]",361.0,-37.8151617,144.9714535,0,7.033,12.9415456
ORDI06748,2018-08-07,15:16:03,Lunch,NS,"[('Burger', 8), ('Fries', 3)]",284.0,-37.8159285,144.9381575,0,7.3,15.5519807
ORDA05156,2018-08-13,15:26:11,Lunch,BK,"[('Salad', 3), ('Chicken', 2), ('Fries', 5), ('Steak', 9)]",580.6,-37.8238586,144.9698923,0,9.766,14.4487303
ORDK00771,2018-07-29,14:55:46,Dinner,BK,"[('Steak', 1), ('Fries', 4), ('Burger', 1)]",124.0,-37.8121458,144.9739079,0,6.771,15.3579766
ORDI07630,2018-05-09,12:13:31,Lunch,tp,"[('Burger', 2), ('Steak', 9), ('Fries', 6), ('Chicken', 6), ('Salad', 1)]",748.2,-37.8020781,144.9885617,0,7.832,13.2017382
ORDC04028,2018-05-29,12:54:05,Lunch,NS,"[('Fish&Chips', 6), ('Chicken', 7), ('Burger', 9), ('Salad', 1)]",592.2,-37.8180683,145.0106825,0,11.015,16.6414543
ORDZ00694,2018-05-10,12:13:31,Lunch,BK,"[('Fries', 8), ('Steak', 3), ('Burger', 8), ('Chicken', 5)]",639.0,-37.8010594,144.9637848,0,6.765,12.6160764
ORDB07526,2018-01-03,08:00:00,Breakfast,TP,"[('Coffee', 5), ('Eggs', 8), ('Cereal', 3)]",276.5,-37.8135741,144.9411848,1,10.013,5.952349
ORDY06886,2018-03-14,10:21:58,Breakfast,TP,"[('Cereal', 7), ('Eggs', 7)]",301.0,-37.7996592,144.9701942,0,9.452,12.2779227
ORDK01637,2018-07-05,14:05:04,Lunch,BK,"[('Salad', 1), ('Fries', 6), ('Chicken', 2)]",153.2,-37.8003244,144.9604039,0,8.258,14.5172021
ORDB03965,2018-04-21,11:32:57,Breakfast,TP,"[('Pancake', 10), ('Cereal', 1), ('Coffee', 9), ('Eggs', 10)]",551.0,-37.818841,144.9532845,0,8.515,13.3263773
ORDJ07349,2018-02-22,09:41:24,Breakfast,TP,"[('Coffee', 6), ('Pancake', 4)]",142.0,-37.8155917,145.0059186,0,11.4,13.8474666
ORDA00929,2018-17-04,11:22:49,Breakfast,BK,"[('Pancake', 4), ('Coffee', 3), ('Cereal', 1), ('Eggs', 5)]",250.5,-37.8056684,144.9734148,0,6.767,11.1815162
ORDY02689,2018-09-07,16:16:54,Dinner,ns,"[('Fish&Chips', 9), ('Shrimp', 2)]",423.0,-37.8216064,144.9779458,0,8.637,12.8755812
ORDY04513,2018-09-14,16:27:02,Dinner,TP,"[('Salmon', 5), ('Pasta', 6), ('Fish&Chips', 1), ('Shrimp', 10)]",945.0,-37.8179039,144.964787,0,7.532,12.1343583
ORDB04868,2018-09-25,16:47:19,Dinner,bk,"[('Fish&Chips', 7), ('Shrimp', 3), ('Pasta', 3)]",489.5,-37.8028293,144.966645,0,9.556,13.4777581
ORDA02589,2018-07-29,14:55:46,Lunch,BK,"[('Burger', 5), ('Chicken', 9)]",443.0,37.8173887,144.9674374,0,7.417,15.6986506
ORDK01087,2018-09-24,16:47:19,Dinner,BK,"[('Coffee', 3), ('Salmon', 10)]",515.0,-37.8167053,144.9881955,0,5.778,12.2453555
ORDK07384,2018-15-06,13:24:30,Lunch,BK,"[('Burger', 6), ('Steak', 7), ('Fries', 2), ('Salad', 9)]",679.8,-37.8219029,144.9690112,0,7.95,13.8334668
ORDX02624,2018-26-12,19:49:51,Dinner,BK,"[('Salmon', 6), ('Pasta', 7)]",438.5,-37.8129499,144.9392879,0,9.785,16.576344
ORDI04581,2018-05-01,11:53:14,Breakfast,NS,"[('Coffee', 9), ('Eggs', 5), ('Cereal', 7)]",324.5,37.8030258,145.0049365,0,9.721,14.7089169
ORDA09551,2018-11-23,18:49:00,Breakfast,BK,"[('Pasta', 7), ('Shrimp', 3), ('Salmon', 8), ('Fish&Chips', 2)]",752.5,-37.8205129,144.9486694,0,9.212,16.1323046
ORDX05921,2018-06-09,13:14:21,Lunch,BK,"[('Steak', 4), ('Fries', 6), ('Salad', 7), ('Chicken', 8)]",628.4,-37.8133019,144.9653553,0,7.532,16.1327641
ORDZ09156,2018-07-12,14:15:12,Breakfast,NS,"[('Burger', 2), ('Chicken', 3), ('Fries', 6)]",230.0,-37.8091362,144.9686598,0,7.129,12.8887905
ORDJ00188,2018-06-06,13:04:13,Lunch,TP,"[('Salad', 6), ('Fries', 6)]",175.2,-37.8031951,144.9491357,0,9.97,13.8899538
ORDA05294,2018-08-03,15:05:54,Lunch,BK,"[('Salad', 5), ('Fries', 8), ('Burger', 6)]",368.0,-37.8122083,144.9739676,1,6.754,12.7351032
ORDY10633,2018-09-10,16:16:54,Dinner,TP,"[('Pasta', 3), ('Shrimp', 1)]",136.5,-37.8108595,145.0073706,0,12.481,16.1992232
ORDZ10126,2018-05-01,11:53:14,Breakfast,NS,"[('Pancake', 6), ('Cereal', 1), ('Coffee', 8), ('Eggs', 10)]",446.5,-37.8095255,144.9339598,0,6.383,14.8909406
ORDB00800,2018-10-07,17:17:44,Dinner,TP,"[('Fish&Chips', 4), ('Salmon', 2), ('Cereal', 10)]",497.0,-37.8064794,144.9558966,0,9.257,14.7443398
ORDA06810,2018-07-18,14:35:29,Lunch,BK,"[('Fries', 9), ('Steak', 4), ('Burger', 10)]",598.0,-37.8125349,144.9434391,0,6.704,15.5013201
ORDA07002,2018-07-14,14:25:21,Lunch,BK,"[('Chicken', 3), ('Fries', 10), ('Salad', 4), ('Burger', 9), ('Steak', 9)]",968.8,-37.8185597,144.9991723,0,7.832,13.191582
ORDZ08183,2018-11-13,18:28:43,Dinner,NS,"[('Salmon', 7), ('Shrimp', 5), ('Pasta', 6)]",722.0,-37.8044309,144.9624253,0,7.173,13.047003
ORDI05313,2018-09-15,16:27:02,Dinner,NS,"[('Fish&Chips', 4), ('Burger', 10)]",415.0,-37.8102031,144.9937946,0,8.923,17.0109978
ORDZ03030,2018-02-19,09:31:16,Breakfast,NS,"[('Pancake', 2), ('Cereal', 10)]",258.5,-37.8066411,144.9460875,0,8.879,13.9428245
ORDY01133,2018-09-29,16:57:27,Dinner,TP,"[('Pasta', 4), ('Salmon', 1), ('Fish&Chips', 3), ('Shrimp', 9)]",742.0,-37.8083929,144.955658,0,9.042,14.8416092
ORDJ02276,2018-05-11,12:13:31,Lunch,TP,"[('Fries', 7), ('Burger', 6), ('Salad', 7), ('Chicken', 4), ('Steak', 4)]",698.4,-37.8255966,144.9532132,0,10.859,11.9748957
ORDB10518,2018-08-30,15:56:37,Lunch,ns,"[('Burger', 6), ('Fries', 6), ('Chicken', 2), ('Steak', 6), ('Salad', 8)]",729.6,-37.8022222,144.9633323,0,9.519,13.1457145
ORDC05167,2018-01-03,08:00:00,Breakfast,NS,"[('Coffee', 10), ('Eggs', 9), ('Cereal', 9)]",462.0,-37.8031153,145.0174431,0,11.115,8.1303211
ORDB07476,2018-01-09,08:10:08,Breakfast,TP,"[('Pancake', 5), ('Cereal', 5), ('Eggs', 3)]",292.25,-37.8145621,144.9382235,1,10.304,6.8170358
ORDZ04626,2018-11-07,18:18:35,Breakfast,NS,"[('Fish&Chips', 9), ('Shrimp', 2), ('Salmon', 3)]",546.0,-37.8141653,144.9632906,0,8.064,13.95889
ORDI05648,2018-10-23,17:48:10,Dinner,NS,"[('Pasta', 10), ('Salmon', 8), ('Fish&Chips', 10)]",953.0,-37.8109198,145.0097639,0,10.631,16.8916057
ORDZ05304,2018-11-13,18:28:43,Dinner,NS,"[('Salmon', 5), ('Shrimp', 9), ('Pasta', 4)]",801.0,-37.7987169,144.9673523,0,6.528,12.5811574
ORDX09557,2018-09-13,16:27:02,Dinner,BK,"[('Shrimp', 7), ('Pasta', 6), ('Salmon', 9)]",912.0,-37.8078058,144.9422467,0,9.568,17.0374617
ORDA06388,2018-04-13,11:22:49,Breakfast,BK,"[('Cereal', 8), ('Eggs', 6), ('Coffee', 4)]",330.0,-37.8149753,144.9506194,0,10.074,15.3236642
ORDA08275,2018-02-28,09:51:32,Breakfast,BK,"[('Cereal', 8), ('Eggs', 5), ('Coffee', 5)]",315.5,-37.806442,144.9322349,0,10.375,15.7383168
ORDA00252,03-03-2018,10:01:41,Breakfast,BK,"[('Cereal', 9), ('Coffee', 2), ('Pancake', 5), ('Eggs', 5)]",435.25,-37.8209127,144.9670552,0,7.899,15.5444676
ORDI10633,2018-11-25,18:49:00,Dinner,NS,"[('Salmon', 1), ('Pasta', 6)]",206.0,-37.8213233,144.9832777,1,9.102,17.3573649
ORDX09570,2018-09-23,16:47:19,Breakfast,BK,"[('Pasta', 1), ('Fish&Chips', 10), ('Salmon', 3), ('Shrimp', 8)]",932.5,-37.8150923,144.9615645,0,7.935,17.822903
ORDI07189,2018-01-02,08:00:00,Breakfast,bk,"[('Cereal', 2), ('Pancake', 10)]",284.5,-37.8271781,144.9940628,1,10.09,7.5383465
ORDI00933,04-05-2018,12:03:22,Lunch,NS,"[('Fries', 9), ('Steak', 2), ('Chicken', 4), ('Salad', 8), ('Burger', 5)]",618.6,-37.8001569,144.9353663,0,6.636,12.1112462
ORDA03248,2018-12-20,19:39:43,Dinner,BK,"[('Shrimp', 2), ('Pasta', 5), ('Salmon', 2), ('Fish&Chips', 7)]",572.5,-37.8132457,144.9334457,0,11.173,18.6577175
ORDA07457,2018-12-01,18:59:09,Dinner,BK,"[('Pasta', 10), ('Salmon', 1)]",316.0,-37.8180938,144.9667323,0,7.526,16.7937797
ORDJ07999,2018-08-23,15:46:28,Lunch,TP,"[('Chicken', 6), ('Salad', 8), ('Fries', 3), ('Steak', 7), ('Burger', 7)]",897.6,-37.8231385,144.9882585,0,9.307,12.549255
ORDZ08101,2018-03-11,10:11:49,Breakfast,NS,"[('Eggs', 8), ('Coffee', 9)]",243.5,-37.805771,144.962944,1,7.249,14.1399355
ORDY00265,2018-07-24,14:45:38,Lunch,TP,"[('Chicken', 2), ('Burger', 5)]",219.0,-37.799876,144.984555,1,10.73,13.8660967
